일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2015-12-30",KAU15,"12,000",0,"0.00","0","0","0","0","0","0"
"2015-12-29",KAU15,"12,000",0,"0.00","0","0","0","0","0","0"
"2015-12-28",KAU15,"12,000",0,"0.00","0","0","0","0","0","0"
"2015-12-24",KAU15,"12,000",0,"0.00","0","0","0","0","0","0"
"2015-12-23",KAU15,"12,000",300,"2.56","0","0","0","0","0","0"
"2015-12-22",KAU15,"11,700",0,"0.00","0","0","0","0","0","0"
"2015-12-21",KAU15,"11,700",100,"0.86","0","0","0","0","0","0"
"2015-12-18",KAU15,"11,600",0,"0.00","0","0","0","0","0","0"
"2015-12-17",KAU15,"11,600",0,"0.00","0","0","0","0","0","0"
"2015-12-16",KAU15,"11,600",0,"0.00","0","0","0","0","0","0"
"2015-12-15",KAU15,"11,600",0,"0.00","0","0","0","0","0","0"
"2015-12-14",KAU15,"11,600",0,"0.00","0","0","0","0","0","0"
"2015-12-11",KAU15,"11,600",0,"0.00","0","0","0","0","0","0"
"2015-12-10",KAU15,"11,600",0,"0.00","0","0","0","40,000","484,000,000","12,100"
"2015-12-09",KAU15,"11,600",0,"0.00","0","0","0","100,000","1,210,000,000","12,100"
"2015-12-08",KAU15,"11,600",0,"0.00","0","0","0","0","0","0"
"2015-12-07",KAU15,"11,600",100,"0.87","0","0","0","0","0","0"
"2015-12-04",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-12-03",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-12-02",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-12-01",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-30",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-27",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-26",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-25",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-24",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-23",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-20",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-19",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-18",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-17",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-16",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-13",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-12",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-11",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-10",KAU15,"11,500",0,"0.00","0","0","0","0","0","0"
"2015-11-09",KAU15,"11,500",200,"1.77","0","0","0","0","0","0"
"2015-11-06",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-11-05",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-11-04",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-11-03",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-11-02",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-30",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-29",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-28",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-27",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-26",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-23",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-22",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-21",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-20",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-19",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-16",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-15",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-14",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-13",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-12",KAU15,"11,300",0,"0.00","0","0","0","0","0","0"
"2015-10-08",KAU15,"11,300",0,"0.00","0","0","0","168,000","2,024,400,000","12,050"
"2015-10-07",KAU15,"11,300",1000,"9.71","11,300","11,300","11,300","12,000","135,600,000","11,300"
"2015-10-06",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-10-05",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-10-02",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-10-01",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-30",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-25",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-24",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-23",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-22",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-21",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-18",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-17",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-16",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-15",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-14",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-11",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-10",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-09",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-08",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-07",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-04",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-03",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-02",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-09-01",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-31",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-28",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-27",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-26",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-25",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-24",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-21",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-20",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-19",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-18",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-17",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-13",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-12",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-11",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
"2015-08-10",KAU15,"10,300",0,"0.00","0","0","0","0","0","0"
