일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2018-08-09",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-08-08",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-08-07",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-08-06",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-08-03",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-08-02",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-08-01",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-31",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-30",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-27",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-26",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-25",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-24",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-23",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-20",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-19",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-18",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-17",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-16",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-13",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-12",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-11",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-10",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-09",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-06",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-05",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-04",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-03",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-07-02",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-29",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-28",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-27",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-26",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-25",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-22",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-21",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-20",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-19",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-18",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-15",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-14",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-12",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-11",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-08",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-07",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-05",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-04",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-06-01",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-31",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-30",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-29",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-28",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-25",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-24",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-23",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-21",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-18",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-17",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-16",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-15",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-14",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-11",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-10",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-09",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-08",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-04",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-03",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-05-02",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-30",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-27",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-26",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-25",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-24",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-23",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-20",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-19",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-18",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-17",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-16",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-13",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-12",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-11",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-10",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-09",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-06",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-05",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-04",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-03",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-04-02",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-30",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-29",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-28",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-27",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-26",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-23",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-22",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-21",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-20",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-19",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-16",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-15",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-14",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-13",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-12",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-09",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
"2018-03-08",KCU17,"21,800",0,"0.00","0","0","0","0","0","0"
