일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2015-12-29",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-28",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-24",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-23",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-22",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-21",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-18",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-17",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-16",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-15",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-14",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-11",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-10",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-09",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-08",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-07",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-04",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-03",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-02",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-12-01",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-30",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-27",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-26",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-25",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-24",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-23",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-20",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-19",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-18",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-17",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-16",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-13",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-12",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-11",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-10",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-09",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-06",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-05",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-04",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-03",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-11-02",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-10-30",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-10-29",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-10-28",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-10-27",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-10-26",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-10-23",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-10-22",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
"2015-10-21",KAU16,"7,880",0,"0.00","0","0","0","0","0","0"
