일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2016-12-29",KAU16,"19,300",0,"0.00","0","0","0","0","0","0"
"2016-12-28",KAU16,"19,300",0,"0.00","19,500","19,500","19,300","4,000","77,240,000","19,310"
"2016-12-27",KAU16,"19,300",0,"0.00","0","0","0","0","0","0"
"2016-12-26",KAU16,"19,300",0,"0.00","0","0","0","0","0","0"
"2016-12-23",KAU16,"19,300",100,"0.52","19,300","19,300","19,300","30,000","579,000,000","19,300"
"2016-12-22",KAU16,"19,200",0,"0.00","0","0","0","0","0","0"
"2016-12-21",KAU16,"19,200",0,"0.00","0","0","0","0","0","0"
"2016-12-20",KAU16,"19,200",100,"0.52","0","0","0","0","0","0"
"2016-12-19",KAU16,"19,100",0,"0.00","0","0","0","0","0","0"
"2016-12-16",KAU16,"19,100",0,"0.00","0","0","0","0","0","0"
"2016-12-15",KAU16,"19,100",0,"0.00","0","0","0","0","0","0"
"2016-12-14",KAU16,"19,100",0,"0.00","0","0","0","0","0","0"
"2016-12-13",KAU16,"19,100",0,"0.00","19,100","19,100","19,100","9,000","171,900,000","19,100"
"2016-12-12",KAU16,"19,100",0,"0.00","19,100","19,100","19,000","49,000","935,400,000","19,090"
"2016-12-09",KAU16,"19,100",0,"0.00","0","0","0","100,000","1,780,000,000","17,800"
"2016-12-08",KAU16,"19,100",0,"0.00","0","0","0","0","0","0"
"2016-12-07",KAU16,"19,100",0,"0.00","0","0","0","0","0","0"
"2016-12-06",KAU16,"19,100",100,"0.53","19,100","19,100","19,100","14,000","267,400,000","19,100"
"2016-12-05",KAU16,"19,000",400,"2.15","19,000","19,000","19,000","11,000","209,000,000","19,000"
"2016-12-02",KAU16,"18,600",0,"0.00","0","0","0","0","0","0"
"2016-12-01",KAU16,"18,600",0,"0.00","0","0","0","0","0","0"
"2016-11-30",KAU16,"18,600",0,"0.00","0","0","0","0","0","0"
"2016-11-29",KAU16,"18,600",100,"0.54","0","0","0","0","0","0"
"2016-11-28",KAU16,"18,500",0,"0.00","0","0","0","0","0","0"
