일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2016-05-18",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-05-17",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-05-16",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-05-13",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-05-12",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-05-11",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-05-10",KCU15,"18,500",0,"0.00","0","0","0","1,400","25,900,000","18,500"
"2016-05-09",KCU15,"18,500",0,"0.00","0","0","0","250,000","4,625,000,000","18,500"
"2016-05-04",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-05-03",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-05-02",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-29",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-28",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-04-27",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-04-26",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-25",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-04-22",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","260,000","4,810,000,000","18,500"
"2016-04-21",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-20",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-04-19",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-18",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-04-15",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-14",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-04-12",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-04-11",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","10,000","185,000,000","18,500"
"2016-04-08",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-07",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-06",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-05",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-04",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-04-01",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-31",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-30",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-29",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-28",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-25",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-24",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-23",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-22",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-21",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-18",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-17",KCU15,"18,500",0,"0.00","0","0","0","0","0","0"
"2016-03-16",KCU15,"18,500",0,"0.00","18,500","18,500","18,500","500","9,250,000","18,500"
"2016-03-15",KCU15,"18,500",500,"2.78","18,500","18,500","18,500","2,529","46,786,500","18,500"
"2016-03-14",KCU15,"18,000",0,"0.00","0","0","0","0","0","0"
"2016-03-11",KCU15,"18,000",0,"0.00","0","0","0","0","0","0"
"2016-03-10",KCU15,"18,000",400,"2.27","18,000","18,000","18,000","2,500","45,000,000","18,000"
"2016-03-09",KCU15,"17,600",0,"0.00","0","0","0","0","0","0"
"2016-03-08",KCU15,"17,600",1600,"10.00","17,500","17,600","17,500","8,300","145,750,000","17,560"
"2016-03-07",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-03-04",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-03-03",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-03-02",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-02-29",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-02-26",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-02-25",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-02-24",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-02-23",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-02-22",KCU15,"16,000",0,"0.00","0","0","0","60,000","1,020,000,000","17,000"
"2016-02-19",KCU15,"16,000",0,"0.00","0","0","0","0","0","0"
"2016-02-18",KCU15,"16,000",1000,"6.67","16,000","16,000","16,000","233,000","3,843,000,000","16,494"
"2016-02-17",KCU15,"15,000",1300,"9.49","15,000","15,000","15,000","20,000","300,000,000","15,000"
"2016-02-16",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-02-15",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-02-12",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-02-11",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-02-05",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-02-04",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-02-03",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-02-02",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-02-01",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-29",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-28",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-27",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-26",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-25",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-22",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-21",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-20",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-19",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-18",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-15",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-14",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-13",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-12",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-11",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-08",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-07",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-06",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-05",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2016-01-04",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
