일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2018-12-28",KAU18,"25,000",0,"0.00","0","0","0","0","0","0"
"2018-12-27",KAU18,"25,000",0,"0.00","0","0","0","0","0","0"
"2018-12-26",KAU18,"25,000",0,"0.00","0","0","0","0","0","0"
"2018-12-24",KAU18,"25,000",1000,"4.17","0","0","0","0","0","0"
"2018-12-21",KAU18,"24,000",0,"0.00","0","0","0","0","0","0"
"2018-12-20",KAU18,"24,000",0,"0.00","0","0","0","0","0","0"
"2018-12-19",KAU18,"24,000",-1000,"-4.00","24,000","24,000","24,000","23,500","542,000,000","23,064"
"2018-12-18",KAU18,"25,000",0,"0.00","0","0","0","0","0","0"
"2018-12-17",KAU18,"25,000",0,"0.00","0","0","0","50,000","1,162,500,000","23,250"
"2018-12-14",KAU18,"25,000",0,"0.00","0","0","0","0","0","0"
"2018-12-13",KAU18,"25,000",0,"0.00","0","0","0","0","0","0"
"2018-12-12",KAU18,"25,000",0,"0.00","0","0","0","0","0","0"
"2018-12-11",KAU18,"25,000",0,"0.00","0","0","0","0","0","0"
"2018-12-10",KAU18,"25,000",1000,"4.17","0","0","0","0","0","0"
"2018-12-07",KAU18,"24,000",0,"0.00","24,000","24,000","24,000","43","1,032,000","24,000"
"2018-12-06",KAU18,"24,000",0,"0.00","24,000","24,000","24,000","20,010","458,240,000","22,901"
"2018-12-05",KAU18,"24,000",0,"0.00","0","0","0","20,000","466,000,000","23,300"
"2018-12-04",KAU18,"24,000",0,"0.00","0","0","0","0","0","0"
"2018-12-03",KAU18,"24,000",0,"0.00","0","0","0","0","0","0"
"2018-11-30",KAU18,"24,000",0,"0.00","0","0","0","0","0","0"
"2018-11-29",KAU18,"24,000",450,"1.91","24,000","24,000","24,000","4,800","115,200,000","24,000"
"2018-11-28",KAU18,"23,550",50,"0.21","0","0","0","0","0","0"
"2018-11-27",KAU18,"23,500",0,"0.00","0","0","0","0","0","0"
"2018-11-26",KAU18,"23,500",-500,"-2.08","24,000","24,000","23,500","3,187","75,181,500","23,590"
"2018-11-23",KAU18,"24,000",-500,"-2.04","0","0","0","0","0","0"
"2018-11-22",KAU18,"24,500",950,"4.03","24,500","24,500","24,500","813","19,918,500","24,500"
"2018-11-21",KAU18,"23,550",50,"0.21","0","0","0","20,000","452,000,000","22,600"
"2018-11-20",KAU18,"23,500",0,"0.00","23,500","23,500","23,500","28,000","646,500,000","23,089"
"2018-11-19",KAU18,"23,500",0,"0.00","0","0","0","0","0","0"
"2018-11-16",KAU18,"23,500",200,"0.86","0","0","0","0","0","0"
"2018-11-15",KAU18,"23,300",0,"0.00","0","0","0","0","0","0"
"2018-11-14",KAU18,"23,300",0,"0.00","23,300","23,300","23,300","10,000","233,000,000","23,300"
"2018-11-13",KAU18,"23,300",0,"0.00","0","0","0","0","0","0"
"2018-11-12",KAU18,"23,300",0,"0.00","0","0","0","500,000","11,300,000,000","22,600"
"2018-11-09",KAU18,"23,300",100,"0.43","0","0","0","0","0","0"
"2018-11-08",KAU18,"23,200",0,"0.00","0","0","0","0","0","0"
"2018-11-07",KAU18,"23,200",0,"0.00","0","0","0","0","0","0"
"2018-11-06",KAU18,"23,200",0,"0.00","0","0","0","0","0","0"
"2018-11-05",KAU18,"23,200",0,"0.00","0","0","0","0","0","0"
"2018-11-02",KAU18,"23,200",0,"0.00","0","0","0","0","0","0"
"2018-11-01",KAU18,"23,200",0,"0.00","0","0","0","0","0","0"
"2018-10-31",KAU18,"23,200",0,"0.00","0","0","0","0","0","0"
"2018-10-30",KAU18,"23,200",0,"0.00","0","0","0","0","0","0"
"2018-10-29",KAU18,"23,200",300,"1.31","23,200","23,200","23,200","4,333","100,525,600","23,200"
"2018-10-26",KAU18,"22,900",0,"0.00","0","0","0","0","0","0"
"2018-10-25",KAU18,"22,900",0,"0.00","0","0","0","0","0","0"
"2018-10-24",KAU18,"22,900",0,"0.00","0","0","0","0","0","0"
"2018-10-23",KAU18,"22,900",100,"0.44","22,900","22,900","22,900","1,000","22,900,000","22,900"
"2018-10-22",KAU18,"22,800",0,"0.00","0","0","0","0","0","0"
"2018-10-19",KAU18,"22,800",200,"0.88","22,800","22,800","22,800","456","10,396,800","22,800"
"2018-10-18",KAU18,"22,600",0,"0.00","0","0","0","0","0","0"
