일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2016-12-29",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-28",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-27",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-26",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-23",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-22",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-21",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-20",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-19",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-16",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-15",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-14",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-13",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-12",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-09",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-08",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-07",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-06",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-05",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-02",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-12-01",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-30",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-29",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-28",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-25",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-24",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-23",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-22",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-21",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-18",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-17",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-16",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-15",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-14",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-11",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-10",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-09",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-08",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-07",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-04",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-03",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-02",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-11-01",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-31",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-28",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-27",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-26",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-25",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-24",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-21",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-20",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-19",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-18",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-17",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-14",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-13",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-12",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-11",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-10",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-07",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-06",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-05",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-10-04",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-30",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-29",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-28",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-27",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-26",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-23",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-22",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-21",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-20",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-19",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-13",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-12",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
"2016-09-09",KAU17,"7,880",0,"0.00","0","0","0","0","0","0"
