일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2015-12-30",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2015-12-29",KCU15,"13,700",0,"0.00","0","0","0","15,000","219,000,000","14,600"
"2015-12-28",KCU15,"13,700",0,"0.00","0","0","0","15,000","219,000,000","14,600"
"2015-12-24",KCU15,"13,700",0,"0.00","0","0","0","0","0","0"
"2015-12-23",KCU15,"13,700",300,"2.24","0","0","0","78,000","1,138,800,000","14,600"
"2015-12-22",KCU15,"13,400",1200,"9.84","13,050","13,400","13,050","23,000","306,650,000","13,333"
"2015-12-21",KCU15,"12,200",1100,"9.91","12,200","12,200","12,200","10,059","122,719,800","12,200"
"2015-12-18",KCU15,"11,100",100,"0.91","0","0","0","0","0","0"
"2015-12-17",KCU15,"11,000",0,"0.00","0","0","0","0","0","0"
"2015-12-16",KCU15,"11,000",0,"0.00","0","0","0","0","0","0"
"2015-12-15",KCU15,"11,000",0,"0.00","0","0","0","0","0","0"
"2015-12-14",KCU15,"11,000",0,"0.00","0","0","0","0","0","0"
"2015-12-11",KCU15,"11,000",0,"0.00","0","0","0","0","0","0"
"2015-12-10",KCU15,"11,000",0,"0.00","0","0","0","0","0","0"
"2015-12-09",KCU15,"11,000",0,"0.00","0","0","0","0","0","0"
"2015-12-08",KCU15,"11,000",0,"0.00","0","0","0","0","0","0"
"2015-12-07",KCU15,"11,000",450,"4.27","0","0","0","0","0","0"
"2015-12-04",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-12-03",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-12-02",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-12-01",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-30",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-27",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-26",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-25",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-24",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-23",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-20",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-19",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-18",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-17",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-16",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-13",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-12",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-11",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-10",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-09",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-06",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-05",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-04",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-03",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-11-02",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-30",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-29",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-28",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-27",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-26",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-23",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-22",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-21",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-20",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-19",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-16",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-15",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-14",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-13",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-12",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-08",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-07",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-06",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-05",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-02",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-10-01",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-30",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-25",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-24",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-23",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-22",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-21",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-18",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-17",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-16",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-15",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-14",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-11",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-10",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
"2015-09-09",KCU15,"10,550",0,"0.00","0","0","0","0","0","0"
