일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2017-12-28",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-27",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-26",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-22",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-21",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-20",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-19",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-18",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-15",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-14",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-13",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-12",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-11",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-08",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-07",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-06",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-05",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-04",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-12-01",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-30",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-29",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-28",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-27",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-24",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-23",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-22",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-21",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-20",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-17",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-16",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-15",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-14",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-13",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-10",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-09",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-08",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-07",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-06",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-03",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-02",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-11-01",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-31",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-30",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-27",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-26",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-25",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-24",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-23",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-20",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-19",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-18",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-17",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-16",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-13",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-12",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-11",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-10-10",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-29",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-28",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-27",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-26",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-25",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-22",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-21",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-20",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-19",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-18",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-15",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-14",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-13",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-12",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-11",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-08",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-07",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-06",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-05",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-04",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-01",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-31",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-30",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-29",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-28",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-25",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-24",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-23",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-22",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-21",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-18",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-17",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-16",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-14",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-11",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-10",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-09",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-08",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-07",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-04",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-03",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-02",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-01",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-31",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-28",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-27",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-26",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-25",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-24",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-21",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-20",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-19",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-18",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-17",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-14",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-13",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-12",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-11",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-10",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-07",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-06",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-05",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-04",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-03",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-30",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-29",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-28",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-27",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-26",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-23",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-22",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-21",KCU17,"20,000",400,"2.04","0","0","0","0","0","0"
